"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
"1295172000000000000","1","0","0","1","9.02","10.605","51","19.0012","8","71","79"
"1295175600000000000","1","0","0","1","9.84","11.365","44","16.9979","23","70","93"
"1295179200000000000","1","0","0","1","9.84","10.605","41","19.0012","29","75","104"
"1295182800000000000","1","0","0","1","10.66","11.365","35","19.9995","23","95","118"
"1295186400000000000","1","0","0","1","11.48","13.635","36","16.9979","22","69","91"
"1295190000000000000","1","0","0","1","10.66","12.12","38","16.9979","35","78","113"
"1295193600000000000","1","0","0","1","9.84","11.365","38","15.0013","22","77","99"
"1295197200000000000","1","0","0","1","9.02","10.605","37","16.9979","23","82","105"
"1295200800000000000","1","0","0","1","8.2","10.605","40","11.0014","11","56","67"
"1295204400000000000","1","0","0","1","7.38","9.85","47","8.9981","14","47","61"
"1295208000000000000","1","0","0","1","7.38","9.85","47","11.0014","7","50","57"
"1295211600000000000","1","0","0","1","7.38","9.85","51","11.0014","6","22","28"
"1295215200000000000","1","0","0","2","8.2","10.605","49","8.9981","2","19","21"
"1295218800000000000","1","0","0","2","8.2","11.365","40","7.0015","0","18","18"
"1295222400000000000","1","1","0","2","8.2","9.85","47","15.0013","1","16","17"
"1295226000000000000","1","1","0","2","8.2","9.85","44","12.998","1","15","16"
"1295229600000000000","1","1","0","2","7.38","8.335","43","16.9979","0","8","8"
"1295233200000000000","1","1","0","2","7.38","9.09","43","12.998","0","2","2"
"1295236800000000000","1","1","0","2","7.38","9.85","43","8.9981","1","2","3"
"1295240400000000000","1","1","0","2","7.38","9.85","43","11.0014","0","1","1"
"1295244000000000000","1","1","0","2","7.38","9.09","43","12.998","0","5","5"
"1295247600000000000","1","1","0","2","6.56","9.09","50","8.9981","4","9","13"
"1295251200000000000","1","1","0","2","6.56","7.575","47","15.0013","3","30","33"
"1295254800000000000","1","1","0","2","6.56","7.575","47","15.0013","8","39","47"
"1295258400000000000","1","1","0","2","6.56","7.575","50","16.9979","7","50","57"
"1295262000000000000","1","1","0","2","6.56","7.575","55","12.998","9","55","64"
"1295265600000000000","1","1","0","2","7.38","9.85","47","8.9981","10","70","80"
"1295269200000000000","1","1","0","2","7.38","9.85","47","8.9981","13","80","93"
"1295272800000000000","1","1","0","2","7.38","10.605","43","7.0015","12","74","86"
"1295276400000000000","1","1","0","2","8.2","10.605","47","11.0014","21","72","93"
"1295280000000000000","1","1","0","2","8.2","10.605","47","11.0014","6","76","82"
"1295283600000000000","1","1","0","1","8.2","9.85","51","12.998","4","67","71"
"1295287200000000000","1","1","0","2","7.38","8.335","55","16.9979","7","85","92"
"1295290800000000000","1","1","0","3","7.38","9.09","59","12.998","2","58","60"
"1295294400000000000","1","1","0","3","6.56","7.575","80","12.998","4","29","33"
"1295298000000000000","1","1","0","3","6.56","7.575","80","12.998","3","24","27"
"1295301600000000000","1","1","0","3","5.74","6.06","93","16.9979","0","13","13"
"1295305200000000000","1","1","0","3","6.56","6.82","86","19.0012","1","3","4"
"1295352000000000000","1","0","1","2","8.2","9.09","86","22.0028","0","3","3"
"1295355600000000000","1","0","1","2","8.2","9.85","86","15.0013","0","22","22"
"1295359200000000000","1","0","1","2","9.02","11.365","80","11.0014","2","26","28"
"1295362800000000000","1","0","1","2","9.02","11.365","87","11.0014","3","32","35"
"1295366400000000000","1","0","1","2","9.02","11.365","87","12.998","0","61","61"
"1295370000000000000","1","0","1","2","9.02","11.365","82","12.998","1","124","125"
"1295373600000000000","1","0","1","2","9.02","11.365","80","11.0014","1","132","133"
"1295377200000000000","1","0","1","2","9.02","11.365","80","8.9981","1","98","99"
"1295380800000000000","1","0","1","2","9.02","13.635","87","0.0","0","83","83"
"1295384400000000000","1","0","1","2","9.02","12.12","93","7.0015","0","41","41"
"1295388000000000000","1","0","1","2","9.02","12.88","93","6.0032","0","33","33"
"1295391600000000000","1","0","1","2","9.02","13.635","93","0.0","1","19","20"
"1295395200000000000","1","0","1","2","9.02","13.635","93","0.0","0","3","3"
"1295398800000000000","1","0","1","3","9.02","11.365","93","8.9981","1","6","7"
"1295402400000000000","1","0","1","3","9.02","11.365","93","8.9981","0","3","3"
"1295409600000000000","1","0","1","3","9.02","11.365","93","8.9981","1","1","2"
"1295413200000000000","1","0","1","2","9.02","12.88","93","6.0032","0","7","7"
"1295416800000000000","1","0","1","2","9.02","12.88","93","6.0032","0","32","32"
"1295420400000000000","1","0","1","2","9.84","12.88","92","7.0015","1","89","90"
"1295424000000000000","1","0","1","2","9.84","12.88","93","7.0015","1","196","197"
"1295427600000000000","1","0","1","2","9.84","12.88","93","7.0015","2","107","109"
"1295431200000000000","1","0","1","2","10.66","13.635","93","8.9981","1","46","47"
"1295434800000000000","1","0","1","2","11.48","15.15","87","6.0032","5","47","52"
"1295438400000000000","1","0","1","2","12.3","15.91","81","6.0032","5","65","70"
"1295442000000000000","1","0","1","1","16.4","20.455","62","19.0012","11","67","78"
"1295445600000000000","1","0","1","1","16.4","20.455","58","16.9979","7","68","75"
"1295449200000000000","1","0","1","1","16.4","20.455","54","19.0012","4","78","82"
"1295452800000000000","1","0","1","1","15.58","19.695","58","26.0027","10","94","104"
"1295456400000000000","1","0","1","1","14.76","16.665","57","22.0028","7","190","197"
"1295460000000000000","1","0","1","1","13.94","15.91","61","19.0012","5","156","161"
"1295463600000000000","1","0","1","1","13.12","14.395","57","27.9993","4","108","112"
"1295467200000000000","1","0","1","1","13.12","15.15","49","19.9995","2","74","76"
"1295470800000000000","1","0","1","1","13.12","14.395","49","27.9993","4","55","59"
"1295474400000000000","1","0","1","1","12.3","15.15","52","11.0014","6","53","59"
"1295478000000000000","1","0","1","1","12.3","13.635","52","31.0009","1","27","28"
"1296518400000000000","1","0","1","2","6.56","9.09","64","7.0015","2","6","8"
"1296522000000000000","1","0","1","2","6.56","9.09","69","7.0015","0","3","3"
"1296525600000000000","1","0","1","2","6.56","11.365","69","0.0","0","2","2"
"1296529200000000000","1","0","1","2","6.56","11.365","69","0.0","0","2","2"
"1296536400000000000","1","0","1","3","5.74","10.605","93","0.0","0","3","3"
"1296540000000000000","1","0","1","3","5.74","10.605","93","0.0","0","22","22"
"1296543600000000000","1","0","1","3","6.56","11.365","93","0.0","0","52","52"
"1296547200000000000","1","0","1","3","6.56","11.365","93","0.0","3","132","135"
"1296550800000000000","1","0","1","2","6.56","11.365","93","0.0","2","114","116"
"1296554400000000000","1","0","1","2","6.56","11.365","93","0.0","0","47","47"
"1296558000000000000","1","0","1","2","7.38","12.12","86","0.0","2","49","51"
"1296561600000000000","1","0","1","2","8.2","12.88","86","0.0","2","53","55"
"1296565200000000000","1","0","1","2","8.2","12.88","86","0.0","3","49","52"
"1296568800000000000","1","0","1","2","9.02","12.88","80","6.0032","5","49","54"
"1296572400000000000","1","0","1","2","9.84","14.395","75","0.0","7","45","52"
"1296576000000000000","1","0","1","2","9.84","12.12","75","8.9981","3","61","64"
"1296579600000000000","1","0","1","2","9.84","14.395","75","0.0","4","172","176"
"1296583200000000000","1","0","1","2","9.84","12.88","81","7.0015","3","165","168"
"1296586800000000000","1","0","1","2","9.84","12.12","81","8.9981","3","105","108"
"1296590400000000000","1","0","1","2","9.02","11.365","87","8.9981","5","69","74"
"1296594000000000000","1","0","1","2","9.02","11.365","87","8.9981","0","64","64"
"1296597600000000000","1","0","1","2","9.02","12.88","87","6.0032","2","34","36"
"1296601200000000000","1","0","1","3","8.2","9.85","93","12.998","1","15","16"
"1296604800000000000","1","0","1","3","9.02","12.12","93","7.0015","0","2","2"
"1296608400000000000","1","0","1","3","9.02","11.365","93","12.998","0","3","3"
"1296612000000000000","1","0","1","3","9.02","11.365","93","8.9981","4","0","4"
"1296615600000000000","1","0","1","3","9.02","11.365","93","8.9981","0","1","1"
"1296619200000000000","1","0","1","3","9.02","10.605","93","19.0012","0","1","1"
"1296622800000000000","1","0","1","3","9.02","12.12","93","7.0015","0","3","3"
"1296626400000000000","1","0","1","3","9.02","12.12","93","7.0015","1","17","18"
"1296630000000000000","1","0","1","3","9.02","10.605","93","15.0013","1","48","49"
"1296633600000000000","1","0","1","3","9.02","10.605","93","15.0013","1","154","155"
"1296637200000000000","1","0","1","2","9.84","12.88","93","6.0032","4","119","123"
"1296640800000000000","1","0","1","2","9.02","13.635","100","0.0","2","59","61"
"1296644400000000000","1","0","1","2","9.84","11.365","93","12.998","5","47","52"
"1296648000000000000","1","0","1","2","9.84","11.365","93","15.0013","3","61","64"
"1296651600000000000","1","0","1","1","13.94","16.665","93","11.0014","1","74","75"
"1296655200000000000","1","0","1","1","15.58","19.695","82","26.0027","2","61","63"
"1296658800000000000","1","0","1","1","15.58","19.695","76","22.0028","10","66","76"
"1296662400000000000","1","0","1","1","14.76","16.665","71","19.9995","8","95","103"
"1296666000000000000","1","0","1","1","14.76","15.91","53","35.0008","7","183","190"
"1296669600000000000","1","0","1","1","13.94","14.395","42","36.9974","7","175","182"
"1296673200000000000","1","0","1","1","11.48","12.12","45","32.9975","3","88","91"
"1296676800000000000","1","0","1","1","9.84","9.85","48","36.9974","4","71","75"
"1296680400000000000","1","0","1","1","9.02","9.85","47","22.0028","1","62","63"
"1296684000000000000","1","0","1","1","9.02","10.605","44","16.9979","5","35","40"
"1296687600000000000","1","0","1","1","8.2","8.335","44","30.0026","3","29","32"
"1296691200000000000","1","0","1","1","8.2","8.335","40","30.0026","1","11","12"
"1296694800000000000","1","0","1","1","8.2","7.575","44","35.0008","0","5","5"
"1296698400000000000","1","0","1","1","7.38","8.335","43","16.9979","0","2","2"
"1296702000000000000","1","0","1","1","7.38","8.335","43","16.9979","0","1","1"
"1296709200000000000","1","0","1","1","6.56","6.82","50","19.9995","0","2","2"
"1296712800000000000","1","0","1","1","6.56","6.82","43","23.9994","0","39","39"
"1296716400000000000","1","0","1","1","5.74","6.06","50","22.0028","1","86","87"
"1296720000000000000","1","0","1","1","5.74","6.06","50","23.9994","4","184","188"
"1296723600000000000","1","0","1","1","6.56","6.82","47","19.9995","6","127","133"
"1296727200000000000","1","0","1","1","7.38","7.575","43","22.0028","2","50","52"
"1296730800000000000","1","0","1","1","7.38","6.82","43","30.0026","9","55","64"
"1296734400000000000","1","0","1","1","8.2","9.09","40","23.9994","2","67","69"
"1296738000000000000","1","0","1","1","8.2","8.335","40","27.9993","4","47","51"
"1296741600000000000","1","0","1","1","9.02","9.85","37","26.0027","4","43","47"
"1296745200000000000","1","0","1","1","9.02","9.85","37","22.0028","4","56","60"
"1296748800000000000","1","0","1","1","9.02","10.605","37","16.9979","5","73","78"
"1296752400000000000","1","0","1","1","8.2","9.85","40","12.998","5","170","175"
"1296756000000000000","1","0","1","1","8.2","10.605","40","11.0014","2","145","147"
"1296759600000000000","1","0","1","1","8.2","12.88","40","0.0","4","92","96"
"1296763200000000000","1","0","1","1","8.2","11.365","47","6.0032","1","108","109"
"1296766800000000000","1","0","1","1","7.38","10.605","55","7.0015","1","53","54"
"1296770400000000000","1","0","1","1","7.38","10.605","51","6.0032","2","39","41"
"1296774000000000000","1","0","1","1","8.2","11.365","47","7.0015","4","34","38"
"1296777600000000000","1","0","1","2","8.2","12.88","44","0.0","3","10","13"
"1296781200000000000","1","0","1","2","6.56","11.365","59","0.0","0","7","7"
"1296784800000000000","1","0","1","2","5.74","8.335","63","7.0015","0","1","1"
"1296788400000000000","1","0","1","2","5.74","8.335","63","7.0015","0","1","1"
"1296795600000000000","1","0","1","2","5.74","7.575","63","8.9981","0","7","7"
"1296799200000000000","1","0","1","2","6.56","11.365","55","0.0","2","26","28"
"1296802800000000000","1","0","1","1","5.74","10.605","59","0.0","0","87","87"
"1296806400000000000","1","0","1","1","5.74","7.575","74","8.9981","3","217","220"
"1296810000000000000","1","0","1","2","6.56","9.09","80","8.9981","3","124","127"
"1296813600000000000","1","0","1","2","8.2","10.605","51","8.9981","5","46","51"
"1296817200000000000","1","0","1","1","9.02","11.365","51","11.0014","3","61","64"
"1296820800000000000","1","0","1","2","9.84","12.12","48","11.0014","8","78","86"
"1296824400000000000","1","0","1","2","10.66","12.88","50","15.0013","9","73","82"
"1296828000000000000","1","0","1","2","11.48","13.635","45","11.0014","15","76","91"
"1296831600000000000","1","0","1","2","11.48","13.635","48","16.9979","9","81","90"
"1296835200000000000","1","0","1","2","12.3","14.395","42","15.0013","8","91","99"
"1296838800000000000","1","0","1","2","10.66","13.635","56","8.9981","10","195","205"
"1296842400000000000","1","0","1","2","9.84","12.88","60","7.0015","3","152","155"
"1296846000000000000","1","0","1","2","9.84","12.12","65","8.9981","1","102","103"
"1296849600000000000","1","0","1","2","9.84","12.12","65","11.0014","2","69","71"
"1296853200000000000","1","0","1","2","9.84","12.12","70","11.0014","2","41","43"
"1296856800000000000","1","0","1","2","9.84","12.12","65","11.0014","1","45","46"
"1296860400000000000","1","0","1","2","9.84","12.12","70","8.9981","1","30","31"
"1296864000000000000","1","0","0","2","9.84","12.12","70","11.0014","3","36","39"
"1296867600000000000","1","0","0","2","9.84","12.12","65","11.0014","1","17","18"
"1296871200000000000","1","0","0","2","9.84","12.12","75","11.0014","5","12","17"
"1296874800000000000","1","0","0","2","9.84","12.12","75","11.0014","1","10","11"
"1296878400000000000","1","0","0","3","9.02","11.365","93","8.9981","0","8","8"
"1296882000000000000","1","0","0","3","8.2","11.365","100","6.0032","0","9","9"
"1296885600000000000","1","0","0","3","8.2","12.88","100","0.0","0","4","4"
"1296889200000000000","1","0","0","3","9.02","12.88","93","6.0032","0","4","4"
"1296892800000000000","1","0","0","3","8.2","11.365","100","6.0032","0","10","10"
"1296896400000000000","1","0","0","3","8.2","11.365","100","6.0032","3","17","20"
"1296900000000000000","1","0","0","3","8.2","10.605","100","8.9981","3","31","34"
"1296903600000000000","1","0","0","3","9.02","11.365","100","8.9981","1","46","47"
"1296907200000000000","1","0","0","3","9.02","11.365","100","11.0014","10","42","52"
"1296910800000000000","1","0","0","3","9.02","11.365","100","11.0014","10","62","72"
"1296914400000000000","1","0","0","3","9.02","13.635","100","0.0","5","50","55"
"1296918000000000000","1","0","0","3","9.02","13.635","100","0.0","11","49","60"
"1296921600000000000","1","0","0","3","9.02","11.365","100","8.9981","8","63","71"
"1296925200000000000","1","0","0","2","9.84","10.605","100","19.0012","14","64","78"
"1296928800000000000","1","0","0","2","11.48","12.12","93","30.0026","2","81","83"
"1296932400000000000","1","0","0","2","11.48","12.12","93","30.0026","6","78","84"
"1296936000000000000","1","0","0","1","12.3","14.395","87","16.9979","5","64","69"
"1296939600000000000","1","0","0","1","10.66","12.88","100","12.998","3","53","56"
"1296943200000000000","1","0","0","1","10.66","13.635","93","8.9981","2","43","45"
"1296946800000000000","1","0","0","1","10.66","12.88","93","15.0013","7","52","59"
"1296950400000000000","1","0","0","1","10.66","12.88","70","12.998","2","37","39"
"1296954000000000000","1","0","0","1","10.66","11.365","65","27.9993","4","40","44"
"1296957600000000000","1","0","0","1","10.66","11.365","60","22.0028","0","20","20"
"1296961200000000000","1","0","0","1","10.66","14.395","60","6.0032","3","10","13"
"1296964800000000000","1","0","0","1","10.66","11.365","60","23.9994","0","2","2"
